Note_ID,Tags,Actor,Common Words,Components,English,Frequency,HSK_2,Hanzi,ID,Image,Initial,MBP_Level,MBP_Phase,Notes,Pinyin,Scene,Set,Simplified,Sound,Tone,Tone-Location,Traditional,Translation of Words,Words_English_Sound,Words_Sound
1778227239468,migaku_import,Growthlite,"冬菇, 出菇","[草|nid1778231661068], [姑|nid1778231660639]",(bound form) mushroom,"<div class=""freq freq-basic"">basic</div>",,菇,1778227241,"<img src=""MBP_note_1778227239468.jpg"">",gu,,Unknown,"<!-- ANKI_LINKER_START -->
<div style='margin-top:15px;padding-top:10px;border-top:1px dashed #374151;font-size:0.85em;color:#9CA3AF;line-height:1.5;'><b>Words containing 菇:</b> [蘑菇|nid1769293749362]</div>
<!-- ANKI_LINKER_END -->",gū,"In Front of Growthlite, a vibrant patch of grass shivers as his Paternal Aunt, 姑, suddenly points, her voice a gasp of awe. With a deep, earthy thump, an entire cluster of plump, moist Mushrooms erupts from the soil, drenching her in a fine mist of spores as they reach for the sky.",-ū,菇,[sound:hypertts-c1bbfc870a5f6f18ba9573d9baf1858fe2b75247af08cf004e3e4e58.mp3],1,In Front [1],菇,"donko shiitake mushroom, a prized type of shiitake (Lentinula edodes) cultivated in winter, with thick flesh and partially open cap, (mycology) to fruit",[sound:hypertts-319144cf44aefbb75327d0a176832c1f4bc6ce74cd9c759d5e6c639b.mp3],[sound:zh_words_b122a38339795422f4a9ec55a78b9381a200b35a.mp3]
1781004427307,n1_added,Kevin Hart,"旷课, 旷工","[日|nid1775412213848], [广|nid1775412213800]","vast, extensive; waste; neglect",,,旷,1781004455,"<img src=""mbp_旷_vast.png"">",K,Unknown,Unknown,,kuàng,"In the Backyard, under the vast and extensive sun, Kevin Hart watches an ""ang""-ry swimmer jump into a pool, regretting the neglect and waste of their training.",-ang,旷,[sound:hypertts-1c1f5bda49801239ea6a8fdb6682cfd250966adbdd803e29544146d7.mp3],4,Backyard [4],旷,cut class; absenteeism,[sound:hsk4_en_words_29.mp3],[sound:hsk4_ch_words_29.mp3]
1781004427310,n1_added,Indiana Jones (Harrison Ford),"昊天, 昊穹","[日|nid1775412213848], [天|nid1775412213754]",vast (sky); summer sky,,,昊,1781004456,"<img src=""mbp_昊_vastsky.png"">",H,Unknown,Unknown,,hào,"In the Backyard, Indiana Jones (Harrison Ford) looks up at the vast summer sky, ""ao""-wning at the sun and an angel flying overhead.",-ao,昊,[sound:hypertts-c2e6dfe53161d60e71f06a26e314331dfe14d1497c8ebf72164aad9d.mp3],4,Backyard [4],昊,vast sky; heaven,[sound:hsk4_en_words_30.mp3],[sound:hsk4_ch_words_30.mp3]
1778227240495,migaku_import,Branch Trolls (J. Timberlake),"仲介, 仲夏","[人|nid1775412213628], [中|nid1775412213585]",surname Zhong,"<div class=""freq freq-basic"">basic</div>",,仲,1778227358,"<img src=""MBP_note_1778227240495.jpg"">",zh,,Unknown,,zhòng,"Under the blinding backyard spotlights, Branch Trolls, the personification of pop, passionately thrashes his hair right in the absolute middle of his stage. The deafening roar of the crowd, chanting his famous surname Zhong, vibrates through the very ground as he hits the final, earth-shattering note.",-ong,仲,[sound:hypertts-ff270c2c33ab4b0bbb693c296d499c4506c5047372d36a57d564bdfc.mp3],4,Backyard [4],仲,"(Tw) middleman; agent; broker, midsummer",[sound:en_words_5d43ebce8e8becddee9f120d4b1a0cdf7ff05a9b.mp3],[sound:zh_words_b7d22c278bbaacc9f57c64c1215c58b037fd0fe5.mp3]
1778227239984,migaku_import,Growthlite,"雇主, 雇佣","[户|nid1775412213829], [隹|nid1775412214021]",variant of 雇[gu4],"<div class=""freq freq-basic"">basic</div>",,雇,1778227276,"<img src=""MBP_note_1778227239984.jpg"">",gu,,Unknown,"<!-- ANKI_LINKER_START -->
<div style='margin-top:15px;padding-top:10px;border-top:1px dashed #374151;font-size:0.85em;color:#9CA3AF;line-height:1.5;'><b>Words containing 雇:</b> [雇佣|nid1776269744607]</div>
<!-- ANKI_LINKER_END -->",gù,"Growthlite, desperate to hire help for his overgrown backyard, sets up an ornate 户-door, hoping for an applicant. Suddenly, a brilliant 隹-bird, emitting a radiant glow, bursts through the threshold, offering its services to Growthlite, whose relief floods the entire backyard with a calming warmth.",-u,雇,[sound:hypertts-a9c6965dda0c86d51610ce10f5f6f8204639123073e798d17fd7a5ea.mp3],4,Backyard [4],僱,"variant of 雇主[gu4 zhu3], to employ; to hire",[sound:hypertts-6ccc3522e635c0aa1480b737e0b11742324c9565602623960926c3bd.mp3],[sound:zh_words_0e4e1def3df3487ac88db90fe3a13c9926b903b8.mp3]
1781004427313,n1_added,Alien&#x27;s Ripley (Sigourney),"清晰, 明晰","[日|nid1775412213848], [析|nid1768474725170]","clear, distinct; explicit",,,晰,1781004457,"<img src=""mbp_晰_clear.png"">",X,Unknown,Unknown,,xī,"In Front, Alien's Ripley (Sigourney) analyzes the sun, making a clear and distinct explanation of its properties, explicitly detailing her findings.",-(Null),晰,[sound:hypertts-36a0498d9d8ef70879e055135fdd63267b52f34ff174c8211a40ec23.mp3],1,In Front [1],晰,clear / distinct; clear / explicit,[sound:hsk4_en_words_31.mp3],[sound:hsk4_ch_words_31.mp3]
1778227240500,migaku_import,Wednesdey Adams (Gena Ortega),"冷寂, 圆寂","[宀|nid1775412213768], [叔|nid1775412213713]",silent,"<div class=""freq freq-basic"">basic</div>",,寂,1778227359,"<img src=""MBP_note_1778227240500.jpg"">",ji,,Unknown,"<!-- ANKI_LINKER_START -->
<div style='margin-top:15px;padding-top:10px;border-top:1px dashed #374151;font-size:0.85em;color:#9CA3AF;line-height:1.5;'><b>Words containing 寂:</b> [寂寞|nid1752228159525]</div>
<!-- ANKI_LINKER_END -->",jì,"In the moonlit backyard, Wednesday Addams (Gena Ortega) silently stalks, her dark gaze fixed on a terrified Uncle huddled beneath a crumbling shed roof. The air shimmers with an almost painful quiet, every sound, even the rustle of leaves, swallowed by the profound, chilling silence she creates.",-i,寂,[sound:hypertts-852cd2e48c6d07d3fbb73580ce226d0cf3e9675e54e721de93a8e12d.mp3],4,Backyard [4],寂,"cold and desolate, death",[sound:en_words_185632cea11fd383f9b2e32b6d4230d473be4d08.mp3],[sound:zh_words_da69fc67c8aaae4c7dfb65e66e3022f1b99b0653.mp3]
1781004427317,n1_added,Branch Trolls (J. Timberlake),"拐杖, 手杖","[木|nid1775412213863], [丈|nid1775412213549]","staff, stick, cane; cudgel",,,杖,1781004458,"<img src=""mbp_杖_staff.png"">",ZH,Unknown,Unknown,"<!-- ANKI_LINKER_START -->
<div style='margin-top:15px;padding-top:10px;border-top:1px dashed #374151;font-size:0.85em;color:#9CA3AF;line-height:1.5;'><b>Words containing 杖:</b> [杖|nid1780044007088]</div>
<!-- ANKI_LINKER_END -->",zhàng,"In the Backyard, Branch Trolls (J. Timberlake) finds a perfect staff from an ""ang""-ular fig tree, a powerful cane to use as a cudgel.",-ang,杖,[sound:hypertts-658ac0b89aac2ab07c074f9460b9c3f05d846f4d2d52d3518b558194.mp3],4,Backyard [4],杖,walking stick; cane,[sound:hsk4_en_words_32.mp3],[sound:hsk4_ch_words_32.mp3]
1778227239990,migaku_import,Batman,"捆绑, 绑住","[丝|nid1768474725316], [邦|nid1775412214008]",to tie,"<div class=""freq freq-basic"">basic</div>",,绑,1778227277,"<img src=""MBP_note_1778227239990.jpg"">",b,,Unknown,"<!-- ANKI_LINKER_START -->
<div style='margin-top:15px;padding-top:10px;border-top:1px dashed #374151;font-size:0.85em;color:#9CA3AF;line-height:1.5;'><b>Words containing 绑:</b> [绑起来|nid1753482463666]</div>
<!-- ANKI_LINKER_END -->",bǎng,"Batman, his cape swirling dramatically through the stale air of Room [3], grimly uses a massive spool of shimmering silk rope (纟/丝) to quickly bind and tie down the struggling villain, Agent 邦, ensuring his capture. The tension in the confined space is palpable, every tug on the rope a decisive click as Batman secures his nemesis.",-ang,绑,[sound:hypertts-1206cd6767787a62ec02673dfc63568612f87d617d9d6fd556b76864.mp3],3,Room [3],綁,"to bind, to fasten",[sound:hypertts-d41ee424c0841714400ffa2e3541d8fbf56a7b10363ea2fa8a43bd07.mp3],[sound:zh_words_d588fa8e446a12deeab8926fc78984bdf233a7ce.mp3]
1781004427320,n1_added,Luke Skywalker (Matt Hamill),"一枚, 枚举","[木|nid1775412213863], 攵",(classifier for small objects); tree trunk,,,枚,1781004459,"<img src=""mbp_枚_classifierforsmallobjects.png"">",M,Unknown,Unknown,"<!-- ANKI_LINKER_START -->
<div style='margin-top:15px;padding-top:10px;border-top:1px dashed #374151;font-size:0.85em;color:#9CA3AF;line-height:1.5;'><b>Words containing 枚:</b> [枚|nid1776715222707]</div>
<!-- ANKI_LINKER_END -->",méi,"In the Hall or Kitchen, Luke Skywalker (Matt Hamill) uses a piece of a fig tree trunk to ""ei""-ther classify small objects or as a weapon.",-ei,枚,[sound:hypertts-d4fa88a11fa11bbe1c9a11dcfac625db840b731f41273c837497f88b.mp3],2,Hall or Kitchen [2],枚,one piece; enumerate,[sound:hsk4_en_words_33.mp3],[sound:hsk4_ch_words_33.mp3]
1778227240505,migaku_import,Jackie Chan,"互殴, 围殴","[区|nid1775412213552], [殳|nid1775412213877]",surname Ou,"<div class=""freq freq-basic"">basic</div>",,殴,1778227360,"<img src=""MBP_note_1778227240505.jpg"">",ou,,Unknown,"<!-- ANKI_LINKER_START -->
<div style='margin-top:15px;padding-top:10px;border-top:1px dashed #374151;font-size:0.85em;color:#9CA3AF;line-height:1.5;'><b>Words containing 殴:</b> [斗殴|nid1745618117071], [殴打|nid1779272145329]</div>
<!-- ANKI_LINKER_END -->",ōu,"A hulking figure, the fearsome Master Ou (surname Ou), stands in front of a restricted area during a brutal tournament. With a primal roar, he violently strikes a massive gong with a heavy spear, the deafening OUnch echoing across the arena as a warning to all challengers.",-u,殴,[sound:hypertts-85e565bc1b1652ffc7f168829301224718fe28867ddb76502e1f1d7f.mp3],1,In Front [1],毆,"to fight each other; to come to blows, to gang up and beat",[sound:en_words_0f4504e2b7eba18b1819201390f798a326a6f698.mp3],[sound:zh_words_42ce83db693c72db58dfcab33f0deabab96facda.mp3]
1781004427323,n1_added,Lisa Simpsons,"柳树, 柳条","[木|nid1775412213863], [卯|nid1775412213701]",willow (tree),,,柳,1781004460,"<img src=""mbp_柳_willowtree.png"">",L,Unknown,Unknown,,liǔ,"In Room [3], Lisa Simpson watches a Fig Tree with a talking rabbit on its 4th branch, which is actually a majestic willow tree swaying gently near the -ou.",-ou,柳,[sound:hypertts-c6a38c76ae314a5055fd4a30ddc56ef7f6cf94370ba11621c38e7da3.mp3],3,Room [3],柳,willow tree; willow branch,[sound:hsk4_en_words_34.mp3],[sound:hsk4_ch_words_34.mp3]
1778227240510,migaku_import,Kenny (South Park),"头盔, 盔甲","[灰|nid1775412213529], [皿|nid1775412213928]",helmet,"<div class=""freq freq-advanced"">advanced</div>",,盔,1778227361,"<img src=""MBP_note_1778227240510.jpg"">",ku,,Unknown,"<!-- ANKI_LINKER_START -->
<div style='margin-top:15px;padding-top:10px;border-top:1px dashed #374151;font-size:0.85em;color:#9CA3AF;line-height:1.5;'><b>Words containing 盔:</b> [佩刀, 盔甲|nid1770283925127]</div>
<!-- ANKI_LINKER_END -->",kuī,"Kenny, his muffled cries barely audible, stumbles desperately in front of a gigantic, overturned gray dish (皿) smoking with fine ash (灰). He frantically shoves his head into the ash-filled container, praying this crude formation will solidify into a protective helmet against the unseen, terrifying threat. The acrid smell of burning ash fills the air as his wide eyes dart around in pure terror.",-ui,盔,[sound:hypertts-048bb905b0ae8019c1af9bfd33b1d8a587ea78dee6eddbe2c6f7b965.mp3],1,In Front [1],盔,Helmet; Armor,[sound:en_words_62561b9db35b07f45803784853d9a4df9f1a6c9a.mp3],[sound:zh_words_c53fb5915efaaa243e046663362a0e37a64c1b99.mp3]
1781004427327,n1_added,Astrophysicist (Neil Degrasse Tyson),"楠木, 楠竹","[木|nid1775412213863], [南|nid1775412213697]","Phoebe zhennan (a type of tree), nanmu (wood)",,,楠,1781004461,"<img src=""mbp_楠_phoebezhennanatypeoftree.png"">",N,Unknown,Unknown,,nán,"In the Hall or Kitchen [2], the Astrophysicist explains how a Southern woman discovered a unique Fig Tree that became the famous Phoebe zhennan tree near the -an.",-an,楠,[sound:hypertts-b32ff949f908c3e70015705cea272fc5e40cd0d3c57fc0beffe13a3d.mp3],2,Hall or Kitchen [2],楠,nanmu wood; Phoebe bamboo,[sound:hsk4_en_words_35.mp3],[sound:hsk4_ch_words_35.mp3]
1778227239488,migaku_import,Qui Gon Jinn (Liam Neeson),"拦住, 拦劫","[手|nid1775412213831], [兰|nid1778231660471]",to block sb's path,"<div class=""freq freq-basic"">basic</div>",,拦,1778227242,"<img src=""MBP_note_1778227239488.jpg"">",l,,Unknown,"<!-- ANKI_LINKER_START -->
<div style=""margin-top:15px;padding-top:10px;border-top:1px dashed #374151;font-size:0.85em;color:#9CA3AF;line-height:1.5;""><b>Words containing 拦:</b> [拦|nid1746481687610]</div>
<!-- ANKI_LINKER_END -->",lán,"In the echoing grand hall, Qui Gon Jinn, with a Jedi's preternatural talent, stretches out his bare hand, not just to block Darth Maul's fiery path, but to protect a singular, luminous orchid he’s shielding, its delicate petals vibrating from the force of the collision. The impact reverberates, a decisive move made just now to prevent imminent disaster.",-án,拦,[sound:hypertts-8b771236cd2e98240b43d39066e3fe27770dc8adc87a9d0516dabff9.mp3],2,Hall or Kitchen [2],攔,"to stop, to mug",[sound:hypertts-e7b6b6b16d15f6531d30b1d55dcbda28e12a22640584bfec04feec5e.mp3],[sound:zh_words_90b75c91dc6dab908602460cf19080b7b413e21d.mp3]
1778227240514,migaku_import,Growthlite,"孀闺, 深闺","[门|nid1775412214018], [圭|nid1775412213745]",small arched door,"<div class=""freq freq-basic"">basic</div>",,闺,1778227362,"<img src=""MBP_note_1778227240514.jpg"">",gu,,Unknown,"<!-- ANKI_LINKER_START -->
<div style='margin-top:15px;padding-top:10px;border-top:1px dashed #374151;font-size:0.85em;color:#9CA3AF;line-height:1.5;'><b>Words containing 闺:</b> [闺蜜|nid1765973446101]</div>
<!-- ANKI_LINKER_END -->",guī,"Growthlite stands In Front of a ridiculously small arched door, its paint peeling and wood groaning like an ancient beast. With a desperate grunt, he shoves a sharp, glowing 圭 (jade tablet) into the crack, leveraging the entire 门 (door) open with a wrenching snap to reveal a hidden passage beyond.",-ui,闺,[sound:hypertts-01ac9d825d3db7949429ca66bcccd3682176c9125d692f222772c061.mp3],1,In Front [1],閨,"a widow's chamber (old usage), lady's private room or bedroom",[sound:en_words_3778033569b6462ee3c5e387246364ae1608c6a9.mp3],[sound:zh_words_9c2026aae73e97b684507b45e9de58f5ccedade2.mp3]
1781004427331,n1_added,Branch Trolls (J. Timberlake),"压榨, 榨汁机","[木|nid1775412213863], [乍|nid1775412213597]","to press, to squeeze, to extract",,,榨,1781004462,"<img src=""mbp_榨_topress.png"">",ZH,Unknown,Unknown,"<!-- ANKI_LINKER_START -->
<div style='margin-top:15px;padding-top:10px;border-top:1px dashed #374151;font-size:0.85em;color:#9CA3AF;line-height:1.5;'><b>Words containing 榨:</b> [榨|nid1779272150958]</div>
<!-- ANKI_LINKER_END -->",zhà,"In the Backyard [4], Branch Trolls use a Fig Tree to press the memories of their First Love from ""Love Actually"" near the -a.",-a,榨,[sound:hypertts-b569e1dd8a49957a57b978455bc02988c6fc3bf04bbbc53b369bd27f.mp3],4,Backyard [4],榨,exploit; juicer,[sound:hsk4_en_words_36.mp3],[sound:hsk4_ch_words_36.mp3]
1781004427334,n1_added,Indiana Jones (Harrison Ford),"宫殿, 大殿","[尸|nid1775412213782], [共|nid1775412213653], [殳|nid1775412213877]","palace, hall, temple",,,殿,1781004463,"<img src=""mbp_殿_palace.png"">",D,Unknown,Unknown,"<!-- ANKI_LINKER_START -->
<div style='margin-top:15px;padding-top:10px;border-top:1px dashed #374151;font-size:0.85em;color:#9CA3AF;line-height:1.5;'><b>Words containing 殿:</b> [宫殿|nid1780352347240]</div>
<!-- ANKI_LINKER_END -->",diàn,"In the Backyard [4], Indiana Jones finds a hidden palace where a Zombie guards a Flagpole, holding a Weapon, while together they stand near the -an.",-an,殿,[sound:hypertts-e03a94dc9ba540cc28f7abbfef0eb615c0a700e12bd5f6548e158914.mp3],4,Backyard [4],殿,palace; main hall,[sound:hsk4_en_words_37.mp3],[sound:hsk4_ch_words_37.mp3]
1778227240520,migaku_import,Branch Trolls (J. Timberlake),"蟑螂, 蟑螂屋","[虫|nid1775412213981], [章|nid1778231660987]",used in 蟑螂[zhang1 lang2],"<div class=""freq freq-basic"">basic</div>",,蟑,1778227363,"<img src=""MBP_note_1778227240520.jpg"">",zh,,Unknown,"<!-- ANKI_LINKER_START -->
<div style='margin-top:15px;padding-top:10px;border-top:1px dashed #374151;font-size:0.85em;color:#9CA3AF;line-height:1.5;'><b>Words containing 蟑:</b> [蟑螂|nid1769292877339]</div>
<!-- ANKI_LINKER_END -->",zhāng,"In front of a colossal, gleaming ""Chapter"" (章) trophy, J. Timberlake’s Branch Troll preens for his adoring fans. Suddenly, a monstrous, hairy insect (虫) – a giant cockroach – splatters itself directly onto the trophy, showering him with disgusting goo and utterly humiliating him in front of everyone.",-ang,蟑,[sound:hypertts-71284a6ede2315cb87d5980b4e60bebf730a342525e8fcfb2e04f749.mp3],1,In Front [1],蟑,"cockroach, cockroach trap",[sound:en_words_6eda7405995e7a25d66dc450a36ff050678a54e3.mp3],[sound:zh_words_d5000db02b5dee47e066aaaf64de6a90a3b17f96.mp3]
1781004427338,n1_added,Branch Trolls (J. Timberlake),"精湛, 湛蓝","[氵|nid1775412213889], [甚|nid1768474725834]","deep (water), clear (water), profound",,,湛,1781004464,"<img src=""mbp_湛_deepwater.png"">",ZH,Unknown,Unknown,,zhàn,"In the Backyard [4], Branch Trolls are very (甚) impressed by the deep, clear water gushing from a Water hose near the -an.",-an,湛,[sound:hypertts-ecdb9a45894304137f3df6452cf031f287f6fe9a4136a956442a475b.mp3],4,Backyard [4],湛,consummate; azure blue,[sound:hsk4_en_words_38.mp3],[sound:hsk4_ch_words_38.mp3]
1778227239500,migaku_import,El Zorro,"无籽, 籽实","[米|nid1775412213950], [子|nid1775412213766]",seed (of a plant),"<div class=""freq freq-basic"">basic</div>",,籽,1778227243,"<img src=""MBP_note_1778227239500.jpg"">",z,,Unknown,"<!-- ANKI_LINKER_START -->
<div style='margin-top:15px;padding-top:10px;border-top:1px dashed #374151;font-size:0.85em;color:#9CA3AF;line-height:1.5;'><b>Words containing 籽:</b> [籽|nid1757345539146]</div>
<!-- ANKI_LINKER_END -->",zǐ,"El Zorro bursts into Room [3], a forgotten chamber, his cape swirling as he slices a 'Z' of determination through the air, his gaze fixed on a single, glowing *seed* – a tiny, fragile *child* of *rice*. With a desperate cry, he snatches up the precious *seed*, its warmth a promise of life, vowing to plant hope in a barren world.",-ǐ,籽,[sound:hypertts-51c1ad16333ed8ff1f212b503613ecde4b12fc63cb2df88d89c93952.mp3],3,Room [3],籽,"seedless, seed",[sound:hypertts-8a416457e34818eb7afe22e84b0722d8844faf66a453e78d7aa02836.mp3],[sound:zh_words_5024f9f917330c878446e8fe78d7d87f8a7b63b3.mp3]
1778227240525,migaku_import,Usopp,"守御, 御史","[彳|nid1775412213817], [卸|nid1778227240636]",(bound form) imperial; royal,"<div class=""freq freq-basic"">basic</div>",,御,1778227364,"<img src=""MBP_note_1778227240525.jpg"">",yu,,Unknown,,yù,"Usopp, his breath ragged, takes cautious steps (彳) through his moonlit backyard, frantically trying to dismantle (卸) the imperial war banner he's just stolen, the ornate fabric tearing under his trembling hands. He knows if the royal guard finds him, his long nose won't be the only thing at risk.",-u,御,[sound:hypertts-41e7cfe3df1cd2a26585243e5a8f1af512891d326afa86ba46064e3b.mp3],4,Backyard [4],禦,"to defend, imperial censor (formal title of a dynastic official)",[sound:en_words_dd433ba16009b00dada2c867a00f8579ed03ace1.mp3],[sound:zh_words_0655886b1d3db6140a5433dfd25f098d0b677b6c.mp3]
